source,fund_name,date,nav_per_unit,sale_price,repurchase_price,total_nav,units,status
utt-amis,Bond Fund,2022-09-02,113.3502,113.3502,113.3502,251410590420.77,2217999323.0,extracted
utt-amis,Umoja Fund,2022-09-01,846.3816,846.3816,837.9177,292119615490.986,345139391.5,extracted
utt-amis,Wekeza Maisha Fund,2022-09-01,718.9188,718.9188,704.5404,5400705123.4614,7512260.617,extracted
utt-amis,Watoto Fund,2022-09-01,531.5347,531.5347,526.2193,6193145212.103,11651441.63,extracted
utt-amis,Jikimu Fund,2022-09-01,157.13,157.13,153.9874,18510135642.6122,117801385.9,extracted
utt-amis,Liquid Fund,2022-09-01,327.8739,327.8739,327.8739,513334175479.802,1565645006.0,extracted
utt-amis,Bond Fund,2022-09-01,113.3192,113.3192,113.3192,249422030927.558,2201057768.0,extracted
utt-amis,Umoja Fund,2022-08-31,846.2862,846.2862,837.8233,292131445181.74,345192270.9,extracted
utt-amis,Wekeza Maisha Fund,2022-08-31,719.1915,719.1915,704.8076,5396154659.9473,7503085.06,extracted
utt-amis,Watoto Fund,2022-08-31,531.6309,531.6309,526.3146,6185156686.0037,11634306.79,extracted
utt-amis,Jikimu Fund,2022-08-31,157.1485,157.1485,154.0055,18543398947.1721,117999227.4,extracted
utt-amis,Liquid Fund,2022-08-31,327.7818,327.7818,327.7818,511205499484.285,1559590999.0,extracted
utt-amis,Bond Fund,2022-08-31,114.2871,114.2871,114.2871,251268347538.669,2198571499.0,extracted
utt-amis,Umoja Fund,2022-08-30,845.6704,845.6704,837.2137,291898117744.96,345167720.1,extracted
utt-amis,Wekeza Maisha Fund,2022-08-30,719.0275,719.0275,704.6469,5270383598.6953,7329877.933,extracted
utt-amis,Watoto Fund,2022-08-30,531.251,531.251,525.9384,6167082728.1046,11608605.46,extracted
utt-amis,Jikimu Fund,2022-08-30,156.9482,156.9482,153.8092,18518980328.5688,117994216.1,extracted
utt-amis,Liquid Fund,2022-08-30,327.6884,327.6884,327.6884,509221236710.185,1553979966.0,extracted
utt-amis,Bond Fund,2022-08-30,114.2559,114.2559,114.2559,250191836308.099,2189749298.0,extracted
utt-amis,Umoja Fund,2022-08-29,845.2505,845.2505,836.798,291683002524.482,345084701.7,extracted
utt-amis,Wekeza Maisha Fund,2022-08-29,718.8643,718.8643,704.487,5190153525.9515,7219935.068,extracted
utt-amis,Watoto Fund,2022-08-29,530.9949,530.9949,525.6849,6157994373.5177,11597087.86,extracted
utt-amis,Jikimu Fund,2022-08-29,156.8803,156.8803,153.7426,18498281663.6491,117913383.7,extracted
utt-amis,Liquid Fund,2022-08-29,327.5959,327.5959,327.5959,507726591450.16,1549856427.0,extracted
utt-amis,Bond Fund,2022-08-29,114.2242,114.2242,114.2242,248658141882.44,2176930050.0,extracted
utt-amis,Umoja Fund,2022-08-26,844.2854,844.2854,835.8426,291304037630.341,345030280.2413,extracted
utt-amis,Wekeza Maisha Fund,2022-08-26,718.7105,718.7105,704.3363,5145849274.7199,7159835.8529,extracted
utt-amis,Watoto Fund,2022-08-26,530.3644,530.3644,525.0608,6142916700.8708,11582444.9148,extracted
utt-amis,Jikimu Fund,2022-08-26,156.7104,156.7104,153.5762,18477363112.4088,117907691.2648,extracted
utt-amis,Liquid Fund,2022-08-26,327.3183,327.3183,327.3183,502596434371.797,1535497636.3538,extracted
utt-amis,Bond Fund,2022-08-26,114.1287,114.1287,114.1287,247767941401.214,2170952922.3435,extracted
utt-amis,Umoja Fund,2022-08-25,844.1243,844.1243,835.683,291360626712.6,345163187.1454,extracted
utt-amis,Wekeza Maisha Fund,2022-08-25,718.5623,718.5623,704.1911,5129872819.7534,7139078.6342,extracted
utt-amis,Watoto Fund,2022-08-25,530.2481,530.2481,524.9457,6154101487.019,11606078.2927,extracted
utt-amis,Jikimu Fund,2022-08-25,156.6766,156.6766,153.5431,18515142234.2835,118174277.3278,extracted
utt-amis,Liquid Fund,2022-08-25,327.2254,327.2254,327.2254,497675423596.147,1520894949.7956,extracted
utt-amis,Bond Fund,2022-08-25,114.0968,114.0968,114.0968,247015624894.386,2164965440.1487,extracted
utt-amis,Umoja Fund,2022-08-24,845.3026,845.3026,836.8496,291770174599.043,345166525.9806,extracted
utt-amis,Wekeza Maisha Fund,2022-08-24,718.7556,718.7556,704.3805,5121875502.6048,7126032.1494,extracted
utt-amis,Watoto Fund,2022-08-24,530.7865,530.7865,525.4787,6154752539.6723,11595532.2442,extracted
utt-amis,Jikimu Fund,2022-08-24,156.8102,156.8102,153.674,18453510268.1916,117680574.2332,extracted
utt-amis,Liquid Fund,2022-08-24,327.1318,327.1318,327.1318,497332571760.061,1520281938.8175,extracted
utt-amis,Bond Fund,2022-08-24,114.065,114.065,114.065,246443775793.189,2160556235.3592,extracted
utt-amis,Umoja Fund,2022-08-22,843.9453,843.9453,835.5058,291268207142.767,345126888.3345,extracted
utt-amis,Wekeza Maisha Fund,2022-08-22,718.5964,718.5964,704.2244,5070435840.5145,7056027.6241,extracted
utt-amis,Watoto Fund,2022-08-22,530.149,530.149,524.8475,6140174532.9397,11581979.4508,extracted
utt-amis,Jikimu Fund,2022-08-22,156.6472,156.6472,153.5142,18430567969.9142,117656560.6038,extracted
utt-amis,Liquid Fund,2022-08-22,326.9448,326.9448,326.9448,496063160444.393,1517269003.6992,extracted
utt-amis,Bond Fund,2022-08-22,114.0019,114.0019,114.0019,245583360502.386,2154204318.1486,extracted
utt-amis,Umoja Fund,2022-08-19,843.9857,843.9857,835.5459,291394592544.39,345260094.9148,extracted
utt-amis,Wekeza Maisha Fund,2022-08-19,718.4259,718.4259,704.0574,5077729250.5245,7067853.6665,extracted
utt-amis,Watoto Fund,2022-08-19,530.1055,530.1055,524.8045,6171056810.6099,11641185.0676,extracted
utt-amis,Jikimu Fund,2022-08-19,156.6387,156.6387,153.5059,18431371539.5345,117668048.5111,extracted
utt-amis,Liquid Fund,2022-08-19,326.6686,326.6686,326.6686,483077826057.093,1478800919.9156,extracted
utt-amis,Bond Fund,2022-08-19,113.4999,113.4999,113.4999,242731123762.353,2138601424.531,extracted
utt-amis,Umoja Fund,2022-08-18,843.8613,843.8613,835.4227,291343349846.303,345250290.4165,extracted
utt-amis,Wekeza Maisha Fund,2022-08-18,718.275,718.275,703.9095,4980072284.205,6933377.9832,extracted
utt-amis,Watoto Fund,2022-08-18,529.9895,529.9895,524.6896,6161681118.6965,11626043.2071,extracted
utt-amis,Jikimu Fund,2022-08-18,156.605,156.605,153.4729,18312497305.3478,116934330.8776,extracted
utt-amis,Liquid Fund,2022-08-18,326.574,326.574,326.574,482106118804.708,1476253666.2677,extracted
utt-amis,Bond Fund,2022-08-18,113.4673,113.4673,113.4673,242831267262.154,2140099838.2438,extracted
utt-amis,Umoja Fund,2022-08-17,843.7776,843.7776,835.3398,291284176358.238,345214410.7352,extracted
utt-amis,Wekeza Maisha Fund,2022-08-17,718.1206,718.1206,703.7582,4964511623.1618,6913200.293,extracted
utt-amis,Watoto Fund,2022-08-17,529.8733,529.8733,524.5746,6156801105.8096,11619382.5341,extracted
utt-amis,Jikimu Fund,2022-08-17,156.571,156.571,153.4395,18298578222.8542,116870836.471,extracted
utt-amis,Liquid Fund,2022-08-17,326.4794,326.4794,326.4794,481185800887.385,1473862707.4482,extracted
utt-amis,Umoja Fund,2022-08-16,843.6511,843.6511,835.2146,291351664299.256,345346155.9448,extracted
utt-amis,Wekeza Maisha Fund,2022-08-16,717.9671,717.9671,703.6078,4889360324.8951,6810005.9483,extracted
utt-amis,Watoto Fund,2022-08-16,529.757,529.757,524.4595,6149381997.468,11607928.9204,extracted
utt-amis,Jikimu Fund,2022-08-16,156.5334,156.5334,153.4027,18370928550.6004,117361093.5762,extracted
utt-amis,Liquid Fund,2022-08-16,326.384,326.384,326.384,480688352419.983,1472769252.7898,extracted
utt-amis,Bond Fund,2022-08-16,113.4023,113.4023,113.4023,242417179642.354,2137674374.4867,extracted
utt-amis,Umoja Fund,2022-08-15,843.412,843.412,834.9779,291219404632.597,345287248.1999,extracted
utt-amis,Wekeza Maisha Fund,2022-08-15,717.8104,717.8104,703.4542,4886569148.3357,6807604.4838,extracted
utt-amis,Watoto Fund,2022-08-15,529.4878,529.4878,524.1929,6135883019.5075,11588337.3447,extracted
utt-amis,Jikimu Fund,2022-08-15,156.2637,156.2637,153.1384,18330392976.9709,117304227.6428,extracted
utt-amis,Liquid Fund,2022-08-15,326.2901,326.2901,326.2901,478510350018.439,1466518089.7195,extracted
utt-amis,Bond Fund,2022-08-15,113.3701,113.3701,113.3701,241382787563.278,2129158287.44,extracted
utt-amis,Umoja Fund,2022-08-12,842.7454,842.7454,834.318,290985792457.868,345283152.3199,extracted
utt-amis,Wekeza Maisha Fund,2022-08-12,717.651,717.651,703.298,4705299012.7047,6556528.3997,extracted
utt-amis,Watoto Fund,2022-08-12,529.0037,529.0037,523.7136,6122358522.1815,11573376.2854,extracted
utt-amis,Jikimu Fund,2022-08-12,156.127,156.127,153.0044,18294967993.5971,117180074.6905,extracted
utt-amis,Liquid Fund,2022-08-12,326.0097,326.0097,326.0097,472120725013.061,1448180126.6484,extracted
utt-amis,Bond Fund,2022-08-12,113.2742,113.2742,113.2742,240501146023.723,2123176321.6521,extracted
utt-amis,Umoja Fund,2022-08-11,838.9737,838.9737,830.584,289762696813.055,345377564.6354,extracted
utt-amis,Wekeza Maisha Fund,2022-08-11,717.4581,717.4581,703.1089,4700544232.7802,6551664.066,extracted
utt-amis,Watoto Fund,2022-08-11,528.6743,528.6743,523.3875,6113951484.1705,11564685.4514,extracted
utt-amis,Jikimu Fund,2022-08-11,156.0399,156.0399,152.9191,18288294044.682,117202704.7991,extracted
utt-amis,Liquid Fund,2022-08-11,325.9154,325.9154,325.9154,470737157113.519,1444354049.266,extracted
utt-amis,Bond Fund,2022-08-11,113.2416,113.2416,113.2416,240019595964.695,2119535195.7704,extracted
utt-amis,Umoja Fund,2022-08-10,838.8471,838.8471,830.4586,289688541783.653,345341285.6155,extracted
utt-amis,Wekeza Maisha Fund,2022-08-10,717.2992,717.2992,702.9532,4683822840.501,6529803.9263,extracted
utt-amis,Watoto Fund,2022-08-10,528.5591,528.5591,523.2735,6110217017.4848,11560139.068,extracted
utt-amis,Jikimu Fund,2022-08-10,156.0057,156.0057,152.8856,18283304743.4371,117196390.8851,extracted
utt-amis,Liquid Fund,2022-08-10,325.8216,325.8216,325.8216,469743510249.141,1441720047.4631,extracted
utt-amis,Bond Fund,2022-08-10,113.2096,113.2096,113.2096,238990987677.482,2111048583.2911,extracted
utt-amis,Umoja Fund,2022-08-09,838.7205,838.7205,830.3333,289572438140.279,345255006.0973,extracted
utt-amis,Wekeza Maisha Fund,2022-08-09,717.1394,717.1394,702.7966,4672859913.9215,6515971.8874,extracted
utt-amis,Watoto Fund,2022-08-09,528.4443,528.4443,523.1598,6077224044.538,11500217.7197,extracted
utt-amis,Jikimu Fund,2022-08-09,155.9715,155.9715,152.8521,18266342560.1963,117113324.4273,extracted
utt-amis,Liquid Fund,2022-08-09,325.7294,325.7294,325.7294,459146122471.762,1409593792.8993,extracted
utt-amis,Bond Fund,2022-08-09,113.1775,113.1775,113.1775,238024840188.157,2103111345.7835,extracted
utt-amis,Umoja Fund,2022-08-05,838.6406,838.6406,830.2542,289534278676.995,345242363.1605,extracted
utt-amis,Wekeza Maisha Fund,2022-08-05,716.6063,716.6063,702.2742,4663981449.8934,6508429.2369,extracted
utt-amis,Watoto Fund,2022-08-05,528.4108,528.4108,523.1267,6071995417.8844,11491050.8051,extracted
utt-amis,Jikimu Fund,2022-08-05,155.9854,155.9854,152.8656,18265306414.2801,117096291.3671,extracted
utt-amis,Liquid Fund,2022-08-05,325.3519,325.3519,325.3519,454655338301.222,1397426529.1198,extracted
utt-amis,Bond Fund,2022-08-05,113.0487,113.0487,113.0487,236785692386.765,2094545396.399,extracted
utt-amis,Umoja Fund,2022-08-04,838.5134,838.5134,830.1283,289687874120.56,345477933.392,extracted
utt-amis,Wekeza Maisha Fund,2022-08-04,716.4476,716.4476,702.1186,4655949114.9591,6498660.1097,extracted
utt-amis,Watoto Fund,2022-08-04,528.2953,528.2953,523.0123,6071946913.1341,11493471.4405,extracted
utt-amis,Jikimu Fund,2022-08-04,155.9511,155.9511,152.8321,18289189209.7542,117275142.312,extracted
utt-amis,Liquid Fund,2022-08-04,325.2566,325.2566,325.2566,454529000096.927,1397447598.0415,extracted
utt-amis,Bond Fund,2022-08-04,113.0164,113.0164,113.0164,235952580242.521,2087772386.1467,extracted
utt-amis,Umoja Fund,2022-08-03,838.6824,838.6824,830.2955,289729425536.634,345457874.9417,extracted
utt-amis,Wekeza Maisha Fund,2022-08-03,716.3912,716.3912,702.0634,4649704486.5388,6490454.4993,extracted
utt-amis,Watoto Fund,2022-08-03,528.3211,528.3211,523.0378,6066084958.0002,11481815.5706,extracted
utt-amis,Jikimu Fund,2022-08-03,155.9512,155.9512,152.8322,18288948249.6338,117273541.1888,extracted
utt-amis,Liquid Fund,2022-08-03,325.1615,325.1615,325.1615,453265263677.332,1393969664.3371,extracted
utt-amis,Bond Fund,2022-08-03,112.9841,112.9841,112.9841,235272437476.011,2082350659.199,extracted
utt-amis,Umoja Fund,2022-08-02,838.464,838.464,830.0794,289625235918.517,345423570.524,extracted
utt-amis,Wekeza Maisha Fund,2022-08-02,716.1293,716.1293,701.8067,4641504953.4201,6481378.0726,extracted
utt-amis,Watoto Fund,2022-08-02,528.2399,528.2399,522.9575,6044804790.7245,11443294.0582,extracted
utt-amis,Jikimu Fund,2022-08-02,155.9502,155.9502,152.8312,18279822851.8792,117215760.0858,extracted
utt-amis,Liquid Fund,2022-08-02,325.0663,325.0663,325.0663,452173239578.735,452173239578.735,extracted
utt-amis,Bond Fund,2022-08-02,112.9527,112.9527,112.9527,233187806492.256,2064472496.6744,extracted
utt-amis,Umoja Fund,2022-08-01,837.7193,837.7193,829.3421,289316430530.505,345362018.7616,extracted
utt-amis,Wekeza Maisha Fund,2022-08-01,716.2941,716.2941,701.9682,4628080963.6205,6461146.1594,extracted
utt-amis,Watoto Fund,2022-08-01,528.4388,528.4388,523.1544,6041022414.9262,11431829.1545,extracted
utt-amis,Jikimu Fund,2022-08-01,155.8979,155.8979,152.78,18264508359.6687,117156846.5274,extracted
utt-amis,Liquid Fund,2022-08-01,324.9709,324.9709,324.9709,450201113590.781,1385358397.6838,extracted
utt-amis,Bond Fund,2022-08-01,112.92,112.92,112.92,231526711844.553,2050361159.2454,extracted
utt-amis,Umoja Fund,2022-07-29,837.5467,837.5467,829.1713,289235260430.913,345336263.5162,extracted
utt-amis,Wekeza Maisha Fund,2022-07-29,717.9306,717.9306,703.572,4635976161.9694,6457415.6192,extracted
utt-amis,Watoto Fund,2022-07-29,529.2706,529.2706,523.9778,6042241828.5632,11416168.5635,extracted
utt-amis,Jikimu Fund,2022-07-29,156.0969,156.0969,152.9749,18265836371.7963,117016027.3854,extracted
utt-amis,Liquid Fund,2022-07-29,324.6791,324.6791,324.6791,450199505391.54,1386598369.2629,extracted
utt-amis,Bond Fund,2022-07-29,113.8206,113.8206,113.8206,232645006942.686,2043961763.9612,extracted
utt-amis,Umoja Fund,2022-07-28,838.0319,838.0319,829.6516,289613348101.485,345587504.8525,extracted
utt-amis,Wekeza Maisha Fund,2022-07-28,717.446,717.446,703.0971,4628533044.8693,6451402.9017,extracted
utt-amis,Watoto Fund,2022-07-28,528.8391,528.8391,523.5507,6036353994.0338,11414349.7073,extracted
utt-amis,Jikimu Fund,2022-07-28,156.0693,156.0693,152.948,18409068237.3127,117954414.1935,extracted
utt-amis,Liquid Fund,2022-07-28,324.5817,324.5817,324.5817,449321984092.054,1384311048.1228,extracted
utt-amis,Bond Fund,2022-07-28,113.7874,113.7874,113.7874,232176332487.477,2040439915.1663,extracted
utt-amis,Umoja Fund,2022-07-27,838.2412,838.2412,829.8588,289692561435.932,345595713.0674,extracted
utt-amis,Wekeza Maisha Fund,2022-07-27,717.8869,717.8869,703.5292,4622555624.6851,6439114.0397,extracted
utt-amis,Watoto Fund,2022-07-27,529.4112,529.4112,524.1171,6032842054.9991,11395380.5412,extracted
utt-amis,Jikimu Fund,2022-07-27,156.258,156.258,153.1328,18468427171.2877,118191886.4581,extracted
utt-amis,Liquid Fund,2022-07-27,324.4878,324.4878,324.4878,447940817836.901,1380454956.6059,extracted
utt-amis,Bond Fund,2022-07-27,113.7554,113.7554,113.7554,230885229336.986,2029664726.3547,extracted
utt-amis,Umoja Fund,2022-07-26,837.3721,837.3721,828.9984,289381906959.843,345583410.2938,extracted
utt-amis,Wekeza Maisha Fund,2022-07-26,715.4039,715.4039,701.0958,4594792443.7986,6422655.3586,extracted
utt-amis,Watoto Fund,2022-07-26,527.7199,527.7199,522.4427,6009072653.1352,11386859.5657,extracted
utt-amis,Jikimu Fund,2022-07-26,155.8085,155.8085,152.6923,18413725446.0245,118181782.9822,extracted
utt-amis,Liquid Fund,2022-07-26,324.3935,324.3935,324.3935,447659315498.797,1379988535.2954,extracted
utt-amis,Bond Fund,2022-07-26,113.7232,113.7232,113.7232,230098364502.298,2023319513.4765,extracted
utt-amis,Umoja Fund,2022-07-25,837.697,837.697,829.32,289481835428.65,345568675.195,extracted
utt-amis,Wekeza Maisha Fund,2022-07-25,713.9526,713.9526,699.6735,4553391750.0094,6377723.027,extracted
utt-amis,Watoto Fund,2022-07-25,526.723,526.723,521.4557,5967932204.1766,11330305.4315,extracted
utt-amis,Jikimu Fund,2022-07-25,155.6226,155.6226,152.5102,18382734210.8582,118123786.9823,extracted
utt-amis,Liquid Fund,2022-07-25,324.299,324.299,324.299,445753977256.87,1374515239.279,extracted
utt-amis,Bond Fund,2022-07-25,113.6906,113.6906,113.6906,229478670184.551,2018448902.757,extracted
utt-amis,Umoja Fund,2022-07-22,836.7692,836.7692,828.4015,289133315184.507,345535308.1749,extracted
utt-amis,Wekeza Maisha Fund,2022-07-22,711.3405,711.3405,697.1137,4530658877.1496,6369184.5221,extracted
utt-amis,Watoto Fund,2022-07-22,525.0548,525.0548,519.8042,5924553994.0673,11283687.3685,extracted
utt-amis,Jikimu Fund,2022-07-22,155.1769,155.1769,152.0734,18330055180.5069,118123580.6308,extracted
utt-amis,Liquid Fund,2022-07-22,324.0121,324.0121,324.0121,448264948628.959,1383482015.3092,extracted
utt-amis,Bond Fund,2022-07-22,113.5935,113.5935,113.5935,228790427582.981,2014115281.5475,extracted
utt-amis,Umoja Fund,2022-07-21,836.1225,836.1225,827.7612,288908113400.062,345533254.2747,extracted
utt-amis,Wekeza Maisha Fund,2022-07-21,709.5371,709.5371,695.3463,4514217829.486,6362201.447,extracted
utt-amis,Watoto Fund,2022-07-21,523.8252,523.8252,518.587,5901097533.5674,11265393.6489,extracted
utt-amis,Jikimu Fund,2022-07-21,154.8519,154.8519,151.7548,18278625120.2721,118039425.8802,extracted
utt-amis,Liquid Fund,2022-07-21,323.9172,323.9172,323.9172,447091313455.951,1380264003.5703,extracted
utt-amis,Bond Fund,2022-07-21,113.5612,113.5612,113.5612,227303486003.109,2001595036.0301,extracted
utt-amis,Umoja Fund,2022-07-20,836.6265,836.6265,828.2602,289602764564.318,346155383.2718,extracted
utt-amis,Wekeza Maisha Fund,2022-07-20,708.7214,708.7214,694.547,4503429741.7654,6354301.8282,extracted
utt-amis,Watoto Fund,2022-07-20,523.1515,523.1515,517.92,5886678595.7959,11252339.9319,extracted
utt-amis,Jikimu Fund,2022-07-20,154.7892,154.7892,151.6934,18278837992.7774,118088602.0605,extracted
utt-amis,Liquid Fund,2022-07-20,323.8222,323.8222,323.8222,447226361417.663,1381086029.1076,extracted
utt-amis,Bond Fund,2022-07-20,113.5281,113.5281,113.5281,226992347422.53,1999436823.9256,extracted
utt-amis,Umoja Fund,2022-07-19,835.9838,835.9838,827.624,289369772682.172,346142783.8842,extracted
utt-amis,Wekeza Maisha Fund,2022-07-19,708.3559,708.3559,694.1888,4490264276.6404,6338994.6294,extracted
utt-amis,Watoto Fund,2022-07-19,522.636,522.636,517.4096,5856005856.3141,11204750.4277,extracted
utt-amis,Jikimu Fund,2022-07-19,154.6388,154.6388,151.5461,18257228861.9603,118063673.0019,extracted
utt-amis,Liquid Fund,2022-07-19,323.7278,323.7278,323.7278,445561691545.629,1376346855.2477,extracted
utt-amis,Bond Fund,2022-07-19,113.4958,113.4958,113.4958,226300942273.171,1993914104.6318,extracted
utt-amis,Umoja Fund,2022-07-18,836.1491,836.1491,827.7876,289393366538.745,346102603.327,extracted
utt-amis,Wekeza Maisha Fund,2022-07-18,708.3058,708.3058,694.1397,4485606217.1547,6332866.4691,extracted
utt-amis,Watoto Fund,2022-07-18,522.6673,522.6673,517.4406,5852100943.4373,11196607.7888,extracted
utt-amis,Jikimu Fund,2022-07-18,154.6389,154.6389,151.5462,18231186551.0658,117895186.9101,extracted
utt-amis,Liquid Fund,2022-07-18,323.633,323.633,323.633,444501274897.086,1373473100.8867,extracted
utt-amis,Bond Fund,2022-07-18,113.4635,113.4635,113.4635,225676042114.195,1988975074.3068,extracted
utt-amis,Umoja Fund,2022-07-15,834.7837,834.7837,826.4359,288886523792.851,346061520.4938,extracted
utt-amis,Wekeza Maisha Fund,2022-07-15,706.9852,706.9852,692.8455,4465315555.1006,6315996.1809,extracted
utt-amis,Watoto Fund,2022-07-15,521.8444,521.8444,516.6259,5838755535.6755,11188690.8392,extracted
utt-amis,Jikimu Fund,2022-07-15,154.3103,154.3103,151.2241,18190377534.8917,117881842.3753,extracted
utt-amis,Liquid Fund,2022-07-15,323.3483,323.3483,323.3483,443611468222.526,1371930645.5811,extracted
utt-amis,Bond Fund,2022-07-15,113.366,113.366,113.366,224954647397.669,1984321695.7841,extracted
